지점,지점명,일시,강수량(mm),강수량 QC플래그
112,인천,1995-05-20 20:00,0,0
112,인천,1995-05-22 13:00,0,0
112,인천,1995-05-22 14:00,0,0
112,인천,1995-05-22 15:00,0,0
112,인천,1995-05-25 07:00,0,0
112,인천,1995-05-25 09:00,.1,0
112,인천,1995-05-25 10:00,0,0
112,인천,1995-05-25 11:00,0,0
112,인천,1995-05-25 16:00,0,0
112,인천,1995-05-25 17:00,0,0
112,인천,1995-05-25 18:00,0,0
112,인천,1995-05-25 19:00,0,0
112,인천,1995-05-27 21:00,0,0
112,인천,1995-05-28 16:00,0,0
112,인천,1995-05-29 03:00,0,0
112,인천,1995-05-29 04:00,0,0
112,인천,1995-06-02 06:00,0,0
112,인천,1995-06-02 07:00,0,0
112,인천,1995-06-02 08:00,1.1,0
112,인천,1995-06-02 09:00,.5,0
112,인천,1995-06-02 10:00,.1,0
112,인천,1995-06-02 11:00,.1,0
112,인천,1995-06-02 12:00,0,0
112,인천,1995-06-02 13:00,0,0
112,인천,1995-06-02 16:00,0,0
112,인천,1995-06-02 21:00,0,0
112,인천,1995-06-02 22:00,0,0
112,인천,1995-06-02 23:00,0,0
112,인천,1995-06-03 00:00,0,0
112,인천,1995-06-03 01:00,3.1,0
112,인천,1995-06-03 02:00,2.1,0
112,인천,1995-06-03 03:00,7.9,0
112,인천,1995-06-03 04:00,5.3,0
112,인천,1995-06-03 05:00,1.1,0
112,인천,1995-06-03 06:00,.3,0
112,인천,1995-06-03 07:00,.1,0
112,인천,1995-06-03 08:00,0,0
112,인천,1995-06-03 09:00,0,0
112,인천,1995-06-04 11:00,0,0
112,인천,1995-06-04 19:00,0,0
112,인천,1995-06-17 23:00,0,0
112,인천,1995-06-18 00:00,1.7,0
112,인천,1995-06-18 01:00,.1,0
112,인천,1995-06-18 02:00,1.5,0
112,인천,1995-06-18 03:00,0,0
112,인천,1995-06-18 04:00,1.3,0
112,인천,1995-06-18 05:00,0,0
112,인천,1995-06-18 08:00,.4,0
112,인천,1995-06-18 09:00,.1,0
112,인천,1995-06-18 10:00,0,0
112,인천,1995-06-18 12:00,.3,0
112,인천,1995-06-18 13:00,.2,0
112,인천,1995-06-18 14:00,0,0
112,인천,1995-06-18 15:00,2.7,0
112,인천,1995-06-18 20:00,2.9,0
112,인천,1995-06-18 21:00,1.2,0
112,인천,1995-06-18 22:00,0,0
112,인천,1995-06-18 23:00,1.2,0
112,인천,1995-06-19 00:00,4,0
112,인천,1995-06-19 01:00,0,0
112,인천,1995-06-19 02:00,.3,0
112,인천,1995-06-19 03:00,.2,0
112,인천,1995-06-21 18:00,.7,0
112,인천,1995-06-21 19:00,1.3,0
112,인천,1995-06-21 21:00,0,0
112,인천,1995-06-21 22:00,1,0
112,인천,1995-06-22 19:00,0,0
112,인천,1995-06-22 20:00,0,0
112,인천,1995-06-23 00:00,0,0
112,인천,1995-06-24 11:00,.1,0
112,인천,1995-06-26 03:00,0,0
112,인천,1995-06-26 04:00,0,0
112,인천,1995-06-26 05:00,0,0
112,인천,1995-06-26 12:00,0,0
112,인천,1995-06-30 15:00,0,0
112,인천,1995-06-30 16:00,0,0
112,인천,1995-06-30 17:00,.1,0
112,인천,1995-06-30 18:00,5.6,0
112,인천,1995-06-30 19:00,1.4,0
112,인천,1995-06-30 21:00,1.5,0
112,인천,1995-06-30 22:00,9,0
112,인천,1995-06-30 23:00,4.4,0
112,인천,1995-07-01 00:00,18.5,0
112,인천,1995-07-01 01:00,4.8,0
112,인천,1995-07-01 02:00,2.7,0
112,인천,1995-07-01 03:00,9.8,0
112,인천,1995-07-01 04:00,10,0
112,인천,1995-07-01 05:00,0,0
112,인천,1995-07-02 21:00,.3,0
112,인천,1995-07-02 22:00,.1,0
112,인천,1995-07-02 23:00,.1,0
112,인천,1995-07-03 00:00,6.1,0
112,인천,1995-07-03 01:00,6.2,0
112,인천,1995-07-03 02:00,4.1,0
112,인천,1995-07-03 03:00,.2,0
112,인천,1995-07-03 04:00,0,0
112,인천,1995-07-08 05:00,0,0
112,인천,1995-07-08 06:00,.3,0
112,인천,1995-07-08 07:00,.4,0
112,인천,1995-07-08 08:00,.7,0
112,인천,1995-07-08 09:00,.4,0
112,인천,1995-07-08 10:00,3.5,0
112,인천,1995-07-08 11:00,4.5,0
112,인천,1995-07-08 12:00,3.6,0
112,인천,1995-07-08 13:00,7.5,0
112,인천,1995-07-08 14:00,1.6,0
112,인천,1995-07-08 15:00,1.5,0
112,인천,1995-07-08 16:00,4.5,0
112,인천,1995-07-08 17:00,1.9,0
112,인천,1995-07-08 18:00,.5,0
112,인천,1995-07-08 19:00,.8,0
112,인천,1995-07-08 20:00,.9,0
112,인천,1995-07-08 21:00,1.5,0
112,인천,1995-07-08 22:00,.3,0
112,인천,1995-07-08 23:00,.4,0
112,인천,1995-07-09 00:00,.9,0
112,인천,1995-07-09 01:00,.2,0
112,인천,1995-07-09 02:00,2.1,0
112,인천,1995-07-09 03:00,26.3,0
112,인천,1995-07-09 04:00,.1,0
112,인천,1995-07-09 05:00,.3,0
112,인천,1995-07-09 06:00,37.2,0
112,인천,1995-07-09 07:00,2.7,0
112,인천,1995-07-09 08:00,4.6,0
112,인천,1995-07-09 09:00,4.5,0
112,인천,1995-07-09 10:00,3.4,0
112,인천,1995-07-09 11:00,.2,0
112,인천,1995-07-09 12:00,0,0
112,인천,1995-07-09 13:00,.2,0
112,인천,1995-07-09 15:00,3,0
112,인천,1995-07-09 17:00,0,0
112,인천,1995-07-09 18:00,0,0
112,인천,1995-07-09 19:00,0,0
112,인천,1995-07-09 21:00,0,0
112,인천,1995-07-09 22:00,0,0
112,인천,1995-07-09 23:00,1,0
112,인천,1995-07-10 00:00,2,0
112,인천,1995-07-10 01:00,0,0
112,인천,1995-07-10 02:00,23.4,0
112,인천,1995-07-10 03:00,28.4,0
112,인천,1995-07-10 04:00,27.4,0
112,인천,1995-07-10 05:00,4.5,0
112,인천,1995-07-10 06:00,0,0
112,인천,1995-07-10 07:00,.4,0
112,인천,1995-07-10 08:00,4.5,0
112,인천,1995-07-10 09:00,0,0
112,인천,1995-07-10 10:00,.1,0
112,인천,1995-07-10 11:00,.1,0
112,인천,1995-07-10 18:00,0,0
112,인천,1995-07-10 19:00,0,0
112,인천,1995-07-10 20:00,0,0
112,인천,1995-07-10 21:00,0,0
112,인천,1995-07-10 22:00,0,0
112,인천,1995-07-10 23:00,0,0
112,인천,1995-07-11 00:00,0,0
112,인천,1995-07-11 01:00,0,0
112,인천,1995-07-11 02:00,0,0
112,인천,1995-07-11 03:00,0,0
112,인천,1995-07-11 04:00,0,0
112,인천,1995-07-11 05:00,.1,0
112,인천,1995-07-11 06:00,.1,0
112,인천,1995-07-11 07:00,.1,0
112,인천,1995-07-11 08:00,.1,0
112,인천,1995-07-11 09:00,3.5,0
112,인천,1995-07-11 10:00,.8,0
112,인천,1995-07-11 11:00,.2,0
112,인천,1995-07-11 12:00,7,0
112,인천,1995-07-12 06:00,0,0
112,인천,1995-07-12 07:00,0,0
112,인천,1995-07-12 09:00,0,0
112,인천,1995-07-12 10:00,0,0
112,인천,1995-07-12 11:00,.1,0
112,인천,1995-07-12 12:00,.4,0
112,인천,1995-07-12 13:00,.1,0
112,인천,1995-07-12 14:00,0,0
112,인천,1995-07-13 12:00,0,0
112,인천,1995-07-13 13:00,.3,0
112,인천,1995-07-13 14:00,.1,0
112,인천,1995-07-13 15:00,0,0
112,인천,1995-07-13 16:00,.1,0
112,인천,1995-07-13 17:00,0,0
112,인천,1995-07-13 18:00,.1,0
112,인천,1995-07-13 19:00,.1,0
112,인천,1995-07-13 20:00,0,0
112,인천,1995-07-13 21:00,0,0
112,인천,1995-07-13 22:00,0,0
112,인천,1995-07-13 23:00,0,0
112,인천,1995-07-14 00:00,0,0
112,인천,1995-07-14 01:00,.1,0
112,인천,1995-07-14 02:00,.1,0
112,인천,1995-07-14 03:00,.8,0
112,인천,1995-07-14 04:00,.1,0
112,인천,1995-07-14 05:00,.1,0
112,인천,1995-07-14 06:00,.1,0
112,인천,1995-07-14 07:00,0,0
112,인천,1995-07-15 13:00,.5,0
112,인천,1995-07-15 15:00,1.1,0
112,인천,1995-07-16 03:00,3.5,0
112,인천,1995-07-16 04:00,1.5,0
112,인천,1995-07-16 05:00,2,0
112,인천,1995-07-16 06:00,.2,0
112,인천,1995-07-16 07:00,.1,0
112,인천,1995-07-16 08:00,.1,0
112,인천,1995-07-18 21:00,0,0
112,인천,1995-07-18 22:00,0,0
112,인천,1995-07-19 04:00,2,0
112,인천,1995-07-19 05:00,5.5,0
112,인천,1995-07-19 06:00,.7,0
112,인천,1995-07-19 07:00,4,0
112,인천,1995-07-19 08:00,4,0
112,인천,1995-07-19 09:00,7.9,0
112,인천,1995-07-19 10:00,13.5,0
112,인천,1995-07-19 11:00,9.4,0
112,인천,1995-07-19 12:00,1.6,0
112,인천,1995-07-19 13:00,3.9,0
112,인천,1995-07-19 14:00,15.5,0
112,인천,1995-07-19 15:00,1.3,0
112,인천,1995-07-19 16:00,1.3,0
112,인천,1995-07-19 17:00,.1,0
112,인천,1995-07-19 18:00,0,0
112,인천,1995-07-19 19:00,0,0
112,인천,1995-07-19 20:00,0,0
112,인천,1995-07-19 21:00,.6,0
112,인천,1995-07-19 22:00,0,0
112,인천,1995-07-19 23:00,.1,0
112,인천,1995-07-20 00:00,.5,0
112,인천,1995-07-20 01:00,.1,0
112,인천,1995-07-20 02:00,.3,0
112,인천,1995-07-20 03:00,.5,0
112,인천,1995-07-20 04:00,.5,0
112,인천,1995-07-20 05:00,.2,0
112,인천,1995-07-20 10:00,0,0
112,인천,1995-07-20 11:00,0,0
112,인천,1995-07-20 12:00,0,0
112,인천,1995-07-20 13:00,0,0
112,인천,1995-07-20 14:00,0,0
112,인천,1995-07-25 06:00,0,0
112,인천,1995-07-25 07:00,1.7,0
112,인천,1995-07-25 08:00,.2,0
112,인천,1995-07-25 09:00,8.1,0
112,인천,1995-07-25 10:00,3.2,0
112,인천,1995-07-25 11:00,0,0
112,인천,1995-07-25 12:00,.1,0
112,인천,1995-07-27 05:00,0,0
112,인천,1995-07-27 06:00,0,0
112,인천,1995-07-27 08:00,.7,0
112,인천,1995-07-27 09:00,.1,0
112,인천,1995-07-31 08:00,0,0
112,인천,1995-08-01 06:00,0,0
112,인천,1995-08-01 07:00,1.9,0
112,인천,1995-08-01 12:00,0,0
112,인천,1995-08-01 20:00,0,0
112,인천,1995-08-01 21:00,2.4,0
112,인천,1995-08-02 14:00,.1,0
112,인천,1995-08-02 16:00,.6,0
112,인천,1995-08-02 22:00,0,0
112,인천,1995-08-02 23:00,.1,0
112,인천,1995-08-03 02:00,.2,0
112,인천,1995-08-03 03:00,.1,0
112,인천,1995-08-05 05:00,1.8,0
112,인천,1995-08-05 06:00,.6,0
112,인천,1995-08-07 16:00,3.8,0
112,인천,1995-08-07 17:00,0,0
112,인천,1995-08-08 05:00,.5,0
112,인천,1995-08-08 09:00,.1,0
112,인천,1995-08-08 11:00,1.2,0
112,인천,1995-08-08 12:00,2.6,0
112,인천,1995-08-08 13:00,9,0
112,인천,1995-08-08 14:00,1.9,0
112,인천,1995-08-08 15:00,0,0
112,인천,1995-08-08 17:00,21.8,0
112,인천,1995-08-08 18:00,2.1,0
112,인천,1995-08-08 21:00,.7,0
112,인천,1995-08-08 22:00,1.9,0
112,인천,1995-08-08 23:00,13.1,0
112,인천,1995-08-09 00:00,4.8,0
112,인천,1995-08-09 01:00,0,0
112,인천,1995-08-09 05:00,2.2,0
112,인천,1995-08-13 03:00,.3,0
112,인천,1995-08-13 04:00,.3,0
112,인천,1995-08-19 08:00,31.2,0
112,인천,1995-08-19 09:00,3.1,0
112,인천,1995-08-19 10:00,.6,0
112,인천,1995-08-19 11:00,.7,0
112,인천,1995-08-19 12:00,.5,0
112,인천,1995-08-19 13:00,2.4,0
112,인천,1995-08-19 15:00,.2,0
112,인천,1995-08-19 16:00,38.8,0
112,인천,1995-08-19 17:00,7.5,0
112,인천,1995-08-19 18:00,4.6,0
112,인천,1995-08-19 19:00,.2,0
112,인천,1995-08-19 20:00,1.9,0
112,인천,1995-08-19 21:00,.2,0
112,인천,1995-08-19 22:00,.1,0
112,인천,1995-08-19 23:00,32.8,0
112,인천,1995-08-20 00:00,11.2,0
112,인천,1995-08-20 01:00,3.2,0
112,인천,1995-08-20 02:00,1.9,0
112,인천,1995-08-20 03:00,2.4,0
112,인천,1995-08-20 04:00,.6,0
112,인천,1995-08-20 05:00,4,0
112,인천,1995-08-20 06:00,1.7,0
112,인천,1995-08-20 07:00,1.1,0
112,인천,1995-08-20 08:00,5.9,0
112,인천,1995-08-20 09:00,1.8,0
112,인천,1995-08-20 10:00,.2,0
112,인천,1995-08-23 03:00,7.4,0
112,인천,1995-08-23 04:00,.2,0
112,인천,1995-08-23 06:00,.4,0
112,인천,1995-08-23 08:00,1.8,0
112,인천,1995-08-23 09:00,.2,0
112,인천,1995-08-23 10:00,0,0
112,인천,1995-08-23 11:00,4.5,0
112,인천,1995-08-23 12:00,2.8,0
112,인천,1995-08-23 13:00,3.9,0
112,인천,1995-08-23 14:00,2.5,0
112,인천,1995-08-23 15:00,2.6,0
112,인천,1995-08-23 16:00,18.7,0
112,인천,1995-08-23 17:00,21,0
112,인천,1995-08-23 18:00,2.6,0
112,인천,1995-08-23 19:00,2.1,0
112,인천,1995-08-23 20:00,6.8,0
112,인천,1995-08-23 21:00,3.7,0
112,인천,1995-08-23 22:00,3.4,0
112,인천,1995-08-23 23:00,5.2,0
112,인천,1995-08-24 00:00,.6,0
112,인천,1995-08-24 01:00,2.1,0
112,인천,1995-08-24 02:00,.4,0
112,인천,1995-08-24 03:00,32.5,0
112,인천,1995-08-24 04:00,3.5,0
112,인천,1995-08-24 05:00,2.8,0
112,인천,1995-08-24 06:00,2.1,0
112,인천,1995-08-24 07:00,2.7,0
112,인천,1995-08-24 08:00,1.5,0
112,인천,1995-08-24 09:00,19.2,0
112,인천,1995-08-24 10:00,5.4,0
112,인천,1995-08-24 11:00,.3,0
112,인천,1995-08-24 12:00,.2,0
112,인천,1995-08-24 13:00,4.5,0
112,인천,1995-08-24 14:00,.2,0
112,인천,1995-08-24 17:00,6,0
112,인천,1995-08-24 18:00,3.4,0
112,인천,1995-08-24 19:00,.2,0
112,인천,1995-08-24 20:00,.2,0
112,인천,1995-08-24 21:00,.6,0
112,인천,1995-08-24 22:00,0,0
112,인천,1995-08-24 23:00,.3,0
112,인천,1995-08-25 00:00,.3,0
112,인천,1995-08-25 01:00,14.4,0
112,인천,1995-08-25 02:00,1.4,0
112,인천,1995-08-25 03:00,6.9,0
112,인천,1995-08-25 04:00,16,0
112,인천,1995-08-25 05:00,4,0
112,인천,1995-08-25 06:00,.8,0
112,인천,1995-08-25 07:00,.4,0
112,인천,1995-08-25 08:00,10,0
112,인천,1995-08-25 09:00,4.8,0
112,인천,1995-08-25 10:00,4.8,0
112,인천,1995-08-25 11:00,6.4,0
112,인천,1995-08-25 12:00,4.2,0
112,인천,1995-08-25 13:00,.8,0
112,인천,1995-08-25 14:00,.7,0
112,인천,1995-08-25 15:00,1.2,0
112,인천,1995-08-25 16:00,.4,0
112,인천,1995-08-25 17:00,.9,0
112,인천,1995-08-25 18:00,.2,0
112,인천,1995-08-25 19:00,0,0
112,인천,1995-08-25 20:00,.5,0
112,인천,1995-08-25 21:00,.2,0
112,인천,1995-08-25 22:00,.2,0
112,인천,1995-08-25 23:00,0,0
112,인천,1995-08-26 00:00,.2,0
112,인천,1995-08-26 01:00,0,0
112,인천,1995-08-26 02:00,3.7,0
112,인천,1995-08-26 03:00,5.3,0
112,인천,1995-08-26 04:00,1.8,0
112,인천,1995-08-26 05:00,2.3,0
112,인천,1995-08-26 06:00,1.5,0
112,인천,1995-08-26 07:00,.7,0
112,인천,1995-08-26 08:00,1.2,0
112,인천,1995-08-26 09:00,2.9,0
112,인천,1995-08-26 10:00,1.2,0
112,인천,1995-08-26 11:00,.6,0
112,인천,1995-08-26 12:00,3,0
112,인천,1995-08-26 13:00,1.6,0
112,인천,1995-08-26 14:00,1.7,0
112,인천,1995-08-26 15:00,2.1,0
112,인천,1995-08-26 16:00,4.9,0
112,인천,1995-08-26 17:00,7.7,0
112,인천,1995-08-26 18:00,4.2,0
112,인천,1995-08-26 19:00,1.4,0
112,인천,1995-08-26 20:00,1.8,0
112,인천,1995-08-26 21:00,3,0
112,인천,1995-08-26 22:00,17.8,0
112,인천,1995-08-26 23:00,25.6,0
112,인천,1995-08-27 00:00,16.3,0
112,인천,1995-08-27 01:00,4.8,0
112,인천,1995-08-27 02:00,.6,0
112,인천,1995-08-27 03:00,1.6,0
112,인천,1995-08-27 04:00,.1,0
112,인천,1995-08-27 05:00,0,0
112,인천,1995-08-27 06:00,.5,0
112,인천,1995-08-30 04:00,0,0
112,인천,1995-08-30 05:00,0,0
112,인천,1995-08-30 06:00,3.2,0
112,인천,1995-08-30 07:00,3.6,0
112,인천,1995-08-30 08:00,2.3,0
112,인천,1995-08-30 09:00,.2,0
112,인천,1995-08-30 10:00,.5,0
112,인천,1995-08-30 11:00,.2,0
112,인천,1995-08-30 12:00,.2,0
112,인천,1995-08-30 13:00,.1,0
112,인천,1995-08-30 14:00,.1,0
112,인천,1995-08-30 18:00,0,0
112,인천,1995-08-30 19:00,0,0
112,인천,1995-09-01 19:00,0,0
112,인천,1995-09-01 20:00,0,0
112,인천,1995-09-01 21:00,.2,0
112,인천,1995-09-01 22:00,.1,0
112,인천,1995-09-01 23:00,0,0
112,인천,1995-09-02 05:00,.5,0
112,인천,1995-09-02 06:00,3.9,0
112,인천,1995-09-02 07:00,1.3,0
112,인천,1995-09-02 08:00,.3,0
112,인천,1995-09-02 09:00,.6,0
112,인천,1995-09-02 10:00,.1,0
112,인천,1995-09-02 11:00,0,0
112,인천,1995-09-02 12:00,1.6,0
112,인천,1995-09-02 13:00,.2,0
112,인천,1995-09-06 07:00,.3,0
112,인천,1995-09-06 09:00,0,0
112,인천,1995-09-06 10:00,.2,0
112,인천,1995-09-06 11:00,.1,0
112,인천,1995-09-06 13:00,0,0
112,인천,1995-09-06 14:00,0,0
112,인천,1995-09-06 15:00,0,0
112,인천,1995-09-06 20:00,0,0
112,인천,1995-09-06 21:00,0,0
112,인천,1995-09-07 18:00,0,0
112,인천,1995-09-09 06:00,.2,0
112,인천,1995-09-09 07:00,4.4,0
112,인천,1995-09-09 08:00,.2,0
112,인천,1995-09-09 09:00,2.7,0
112,인천,1995-09-09 10:00,.9,0
112,인천,1995-09-09 11:00,2.5,0
112,인천,1995-09-09 12:00,1.8,0
112,인천,1995-09-09 13:00,1.9,0
112,인천,1995-09-09 14:00,.9,0
112,인천,1995-09-09 15:00,.1,0
112,인천,1995-09-10 07:00,.6,0
112,인천,1995-09-10 08:00,.7,0
112,인천,1995-09-10 09:00,0,0
112,인천,1995-09-23 13:00,.5,0
112,인천,1995-09-23 14:00,1.4,0
112,인천,1995-09-23 15:00,.8,0
112,인천,1995-09-23 16:00,.3,0
112,인천,1995-09-23 17:00,.4,0
112,인천,1995-09-23 18:00,.6,0
112,인천,1995-09-23 19:00,2.6,0
112,인천,1995-09-23 20:00,2.8,0
112,인천,1995-09-23 21:00,3,0
112,인천,1995-09-23 22:00,1.8,0
112,인천,1995-09-23 23:00,.1,0
112,인천,1995-09-24 00:00,0,0
112,인천,1995-09-24 01:00,0,0
112,인천,1995-09-24 04:00,0,0
112,인천,1995-09-24 05:00,.1,0
112,인천,1995-09-24 06:00,.4,0
112,인천,1995-09-24 07:00,.1,0
112,인천,1995-09-24 08:00,.1,0
112,인천,1995-09-24 09:00,0,0
112,인천,1995-09-26 11:00,0,0
112,인천,1995-09-26 13:00,0,0
112,인천,1995-09-26 14:00,0,0
112,인천,1995-09-26 22:00,5.7,0
112,인천,1995-09-26 23:00,1,0
112,인천,1995-09-27 01:00,5,0
112,인천,1995-09-27 02:00,1.1,0
112,인천,1995-09-27 04:00,2,0
112,인천,1995-09-27 05:00,1.1,0
112,인천,1995-09-29 00:00,0,0
112,인천,1995-09-29 01:00,0,0
112,인천,1995-10-03 09:00,0,0
112,인천,1995-10-03 10:00,.8,0
112,인천,1995-10-03 11:00,.3,0
112,인천,1995-10-03 21:00,.2,0
112,인천,1995-10-14 23:00,0,0
112,인천,1995-10-15 00:00,0,0
112,인천,1995-10-15 06:00,0,0
112,인천,1995-10-15 07:00,.3,0
112,인천,1995-10-15 08:00,1.6,0
112,인천,1995-10-15 09:00,.5,0
112,인천,1995-10-15 10:00,.1,0
112,인천,1995-10-15 11:00,.1,0
112,인천,1995-10-15 12:00,0,0
112,인천,1995-10-24 00:00,.3,0
112,인천,1995-10-24 01:00,1.4,0
112,인천,1995-10-24 02:00,.6,0
112,인천,1995-10-24 03:00,.1,0
112,인천,1995-10-24 06:00,.9,0
112,인천,1995-10-24 07:00,2.3,0
112,인천,1995-10-30 01:00,3.2,0
112,인천,1995-10-30 02:00,.5,0
112,인천,1995-10-30 03:00,0,0
112,인천,1995-10-31 00:00,1.5,0
112,인천,1995-10-31 01:00,1.7,0
112,인천,1995-10-31 03:00,1.2,0
112,인천,1995-10-31 04:00,4.5,0
112,인천,1995-10-31 13:00,0,0
112,인천,1995-10-31 14:00,.9,0
112,인천,1995-10-31 16:00,1.3,0
112,인천,1995-10-31 17:00,1.8,0
112,인천,1995-10-31 18:00,.9,0
112,인천,1995-10-31 19:00,0,0
112,인천,1995-11-01 15:00,0,0
112,인천,1995-11-01 18:00,0,0
112,인천,1995-11-07 12:00,1.9,0
112,인천,1995-11-07 15:00,.6,0
112,인천,1995-11-07 18:00,.5,0
112,인천,1995-11-10 06:00,.1,0
112,인천,1995-11-10 09:00,5.1,0
112,인천,1995-11-13 18:00,0,0
112,인천,1995-11-13 21:00,1.6,0
112,인천,1995-11-14 00:00,.4,0
112,인천,1995-11-19 15:00,9.5,0
112,인천,1995-11-19 18:00,.4,0
112,인천,1995-11-22 09:00,0,0
112,인천,1995-11-22 12:00,0,0
112,인천,1995-11-23 00:00,2.6,0
112,인천,1995-11-23 03:00,0,0
112,인천,1995-11-24 09:00,.3,0
112,인천,1995-11-24 12:00,.2,0
112,인천,1995-12-11 15:00,0,0
112,인천,1995-12-14 15:00,0,0
112,인천,1995-12-14 18:00,0,0
112,인천,1995-12-15 03:00,0,0
112,인천,1995-12-20 06:00,0,0
112,인천,1995-12-20 09:00,0,0
112,인천,1995-12-24 03:00,.1,0
112,인천,1995-12-28 09:00,.7,0
112,인천,1995-12-28 12:00,.5,0
112,인천,1995-12-28 21:00,0,0
112,인천,1995-12-29 00:00,0,0
114,원주,1995-01-03 09:00,.3,0
114,원주,1995-01-03 12:00,.3,0
114,원주,1995-01-03 15:00,.3,0
114,원주,1995-01-03 18:00,0,0
114,원주,1995-01-04 06:00,.1,0
114,원주,1995-01-04 09:00,.1,0
114,원주,1995-01-04 12:00,0,0
114,원주,1995-01-05 12:00,0,0
114,원주,1995-01-12 21:00,.6,0
114,원주,1995-01-13 00:00,0,0
114,원주,1995-01-18 12:00,0,0
114,원주,1995-01-18 15:00,.2,0
114,원주,1995-01-22 06:00,1.8,0
114,원주,1995-01-22 09:00,4.8,0
114,원주,1995-01-22 12:00,.3,0
114,원주,1995-01-22 15:00,.4,0
114,원주,1995-01-22 18:00,.3,0
114,원주,1995-01-22 21:00,0,0
114,원주,1995-01-23 00:00,.9,0
114,원주,1995-01-23 03:00,.4,0
114,원주,1995-01-26 00:00,0,0
114,원주,1995-01-27 18:00,0,0
114,원주,1995-01-27 21:00,.2,0
114,원주,1995-01-29 03:00,0,0
114,원주,1995-01-29 06:00,.4,0
114,원주,1995-01-29 15:00,.1,0
114,원주,1995-02-15 06:00,.1,0
114,원주,1995-02-15 09:00,0,0
114,원주,1995-02-15 12:00,0,0
114,원주,1995-02-20 09:00,0,0
114,원주,1995-02-20 12:00,.1,0
114,원주,1995-02-20 15:00,0,0
114,원주,1995-02-20 18:00,0,0
114,원주,1995-02-25 15:00,.1,0
114,원주,1995-02-25 18:00,0,0
114,원주,1995-02-25 21:00,.5,0
114,원주,1995-02-26 00:00,.3,0
114,원주,1995-02-26 03:00,.1,0
114,원주,1995-02-26 06:00,.1,0
114,원주,1995-02-26 09:00,.4,0
114,원주,1995-02-26 12:00,.2,0
114,원주,1995-02-27 09:00,0,0
114,원주,1995-02-27 12:00,0,0
114,원주,1995-02-28 09:00,.5,0
114,원주,1995-02-28 12:00,.4,0
114,원주,1995-02-28 21:00,0,0
114,원주,1995-03-01 00:00,.1,0
114,원주,1995-03-01 03:00,0,0
114,원주,1995-03-01 06:00,.1,0
114,원주,1995-03-03 21:00,0,0
114,원주,1995-03-04 00:00,.1,0
114,원주,1995-03-04 09:00,0,0
114,원주,1995-03-04 12:00,0,0
114,원주,1995-03-04 15:00,1,0
114,원주,1995-03-04 18:00,.1,0
114,원주,1995-03-09 18:00,2.3,0
114,원주,1995-03-09 21:00,2,0
114,원주,1995-03-10 00:00,2.8,0
114,원주,1995-03-10 03:00,.9,0
114,원주,1995-03-10 06:00,1.7,0
114,원주,1995-03-10 09:00,.3,0
114,원주,1995-03-10 12:00,.3,0
114,원주,1995-03-10 15:00,.3,0
114,원주,1995-03-10 18:00,1.3,0
114,원주,1995-03-10 21:00,3,0
114,원주,1995-03-11 00:00,.1,0
114,원주,1995-03-12 03:00,.5,0
114,원주,1995-03-12 06:00,1.6,0
114,원주,1995-03-12 09:00,1.4,0
114,원주,1995-03-12 15:00,0,0
114,원주,1995-03-16 03:00,1.8,0
114,원주,1995-03-16 06:00,4.4,0
114,원주,1995-03-16 09:00,2,0
114,원주,1995-03-16 12:00,2.4,0
114,원주,1995-03-16 15:00,1.4,0
114,원주,1995-03-16 18:00,.2,0
114,원주,1995-03-17 00:00,0,0
114,원주,1995-03-18 15:00,0,0
114,원주,1995-03-18 18:00,0,0
114,원주,1995-03-22 18:00,0,0
114,원주,1995-03-22 21:00,0,0
114,원주,1995-03-23 09:00,.3,0
114,원주,1995-03-23 12:00,.4,0
114,원주,1995-03-23 15:00,0,0
114,원주,1995-03-23 21:00,1,0
114,원주,1995-03-24 00:00,.6,0
114,원주,1995-03-24 09:00,.4,0
114,원주,1995-03-24 12:00,.2,0
114,원주,1995-03-24 18:00,.5,0
114,원주,1995-03-24 21:00,1.1,0
114,원주,1995-03-25 00:00,0,0
114,원주,1995-03-25 15:00,0,0
114,원주,1995-03-25 18:00,0,0
114,원주,1995-03-27 09:00,2.4,0
114,원주,1995-03-27 12:00,2.8,0
114,원주,1995-03-27 15:00,0,0
114,원주,1995-03-27 18:00,0,0
114,원주,1995-03-29 09:00,0,0
114,원주,1995-03-29 12:00,0,0
114,원주,1995-03-31 12:00,0,0
114,원주,1995-03-31 15:00,2.1,0
114,원주,1995-03-31 18:00,1.8,0
114,원주,1995-04-06 14:00,.8,0
114,원주,1995-04-06 15:00,.7,0
114,원주,1995-04-06 16:00,0,0
114,원주,1995-04-06 17:00,0,0
114,원주,1995-04-11 14:00,0,0
114,원주,1995-04-11 15:00,.5,0
114,원주,1995-04-11 16:00,.7,0
114,원주,1995-04-11 17:00,.7,0
114,원주,1995-04-11 18:00,1.8,0
114,원주,1995-04-11 19:00,.9,0
114,원주,1995-04-11 20:00,1.1,0
114,원주,1995-04-11 21:00,.2,0
114,원주,1995-04-11 22:00,.1,0
114,원주,1995-04-11 23:00,.1,0
114,원주,1995-04-12 00:00,0,0
114,원주,1995-04-18 18:00,0,0
114,원주,1995-04-18 19:00,0,0
114,원주,1995-04-18 20:00,0,0
114,원주,1995-04-19 00:00,0,0
114,원주,1995-04-19 01:00,0,0
114,원주,1995-04-19 09:00,0,0
114,원주,1995-04-19 10:00,0,0
